ids,sexually_explicit_adult,sexually_suggestive_mature,offensive,review_recommended,examples,user_id,subforum_id,num_contexts,label
14038016_1,0.02176004834473133,0.43527621030807495,0.5357075929641724,True,Didnt you just say we 're all going to die off anyway ... but its ok because more White people are going to replace us ?,572265,1387,1,noHate
30500254_7,0.003447913797572255,0.14407303929328918,0.15808647871017456,False,"I do n't need my car vandalised or my dog poisoned , etc .",575946,1362,0,noHate
12899442_2,0.024101497605443,0.16474588215351105,0.13421612977981567,False,There is no time like the present .,572066,1345,0,noHate
13455957_2,0.07780555635690689,0.08404894173145294,0.9879999756813049,True,NYPD COPS FIGHT GIRLS IN SUBWAY - YouTube Black teenagers spray a city bus with assault rifles in downtown Philadelphia .,575510,1347,0,noHate
13641319_1,0.06612968444824219,0.04018829017877579,0.051697004586458206,False,I have two photos on my phone and I do n't know how to upload them at the moment .,591160,1391,0,noHate
30587819_4,0.09203433245420456,0.33546721935272217,0.3110673725605011,False,Will bust ribs and penetrate heart .,573897,1359,0,noHate
13246645_1,0.0013101034564897418,0.08898374438285828,0.44942325353622437,False,A man in charge of an organization that is so hated like the KKK should have been more careful .,578167,1345,0,noHate
14113370_2,0.03722824901342392,0.09710776805877686,0.2468392699956894,False,It is nice to see the youth of today uniting ... you are the future of this movement 88,589982,1381,0,noHate
14034189_1,0.0011569042690098286,0.14619238674640656,0.9879999756813049,True,"Below is a video of Mr. Hitchens in action when he was last seen on BBC Question Time : Peter Hitchens : Gay Marriage , Immigration , Drugs and Charity - YouTube",595843,1387,0,noHate
30776478_1,0.0010865249205380678,0.008231374435126781,0.39404547214508057,False,My favorite part. sheds some light on how the Holocaust is taught in high schools around the world ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ got to keep the bankroll going in every country in every high school on the global map They have jew inspectors going to every high school making sure the holocaust is being properly taught ( if you know what i mean ) .,572107,1354,0,noHate
13584098_1,0.008075898513197899,0.25958144664764404,0.0627453550696373,False,I need something translated but I would settle for a `` live '' internet sports channel that carries lithuanian or latvian sports .,589699,1393,0,noHate
14102291_1,0.05026988312602043,0.20768021047115326,0.10754232853651047,False,"Awwwwww, that so sweet .",599426,1381,0,noHate
14052891_1,0.07836847007274628,0.14761430025100708,0.2678060829639435,False,This is part four of a five part series of videos on the German minority in Upper Silesia .,575982,1383,0,noHate
14070988_1,0.005116884130984545,0.21721091866493225,0.07481222599744797,False,"We spoke once about our own sub forum , but answer was strict .",581372,1383,0,noHate
13147434_3,8.593687380198389e-05,0.05720476061105728,0.07210888713598251,False,"Decaying , rotting malls inhabited by rats , wild dogs and homeless former retail employees will be a blight on the suburban landscape for decades .",578303,1345,0,noHate
13288494_5,0.0012721731327474117,0.10620325803756714,0.2554483115673065,False,He is the fourth suspect to be charged with her murder .,572180,1345,6,noHate
13481903_3,0.0008226896752603352,0.09371878206729889,0.5463367700576782,True,"Do you notice how the primate 's , I mean black kid 's arm is around the white girl ?",576661,1346,0,hate
14102640_1,0.0019435189897194505,0.08663520216941833,0.16488811373710632,False,well if i have my way there will be another cook out / camp out one of the frist two weeks of aug in very nothern IL,573606,1381,0,noHate
30429569_4,0.004813291598111391,0.014018836431205273,0.24198094010353088,False,"In interviews with the sailors , Bikel learns of some of the high-pressure police interrogation techniques -- including the threat of the death penalty , sleep deprivation , and intimidation -- that led each of the `` Norfolk Four '' to confess , despite a lack of evidence linking them to the crime .",576284,1354,0,noHate
14662997_1,7.336054113693535e-05,0.13604548573493958,0.1878872662782669,False,"I actually have to take some law classes for my degree , What 's cited is that it 's impossible to treat all people equally because of their behavior .",575891,1371,0,noHate
30747632_3,0.020163508132100105,0.17729175090789795,0.06521563231945038,False,I speak two .,572191,1362,0,noHate
14650949_1,0.0004271117795724422,0.13296294212341309,0.20498834550380707,False,Suspect also linked to 2009 murder rape case ..,574041,1371,0,noHate
12834217_6,0.005099520552903414,0.21442748606204987,0.038215454667806625,False,"Booklet updated on Feb. 14th , 2014 .",572066,1346,0,noHate
14418706_3,0.006985870189964771,0.2107810378074646,0.9879999756813049,True,I was very inspired by Moran 's writing .,572825,1375,0,noHate
14671343_2,0.0014220785815268755,0.024090250954031944,0.3742288053035736,False,I do n't know if this is the case of the Seal but I like to believe that one day there will be no want or need to slaughter animals on a large scale like we currently do .,579623,1371,5,noHate
32976404_1,0.0065170819871127605,0.07637612521648407,0.3155072331428528,False,The white nationalist front has never been proven to exist outside of the chairman there waste of your time until it is proved to exist,594120,1388,0,noHate
14675546_1,0.0005541953723877668,0.11707992106676102,0.4533017575740814,False,The only reason Whites were successful was because we took those things from other cultures and races ?,577085,1371,0,noHate
14037160_2,0.0007967819692566991,0.08820237219333649,0.9879999756813049,True,I wonder if this is the reason American colonial officers like George Washington could not get a British army commission ?,579024,1387,0,noHate
13621261_3,0.0012248964048922062,0.0803985670208931,0.04992527514696121,False,"http://www.vg.no/pub/vgart.hbs ? artid = 222065 Suspected for warcrimes , seeks asylum in Norway A Chechen ( 32 ) - wanted for warcrimes - and a Lebanese ( 41 ) - suspected of warcrimes - lives at an asylum reception center in Norway with their families .",579371,1393,0,noHate
14030456_1,0.0024622397031635046,0.1353917121887207,0.4685053825378418,False,We'll never give up ... The jews can keep trying opening our borders and sending their third world minions after the European people but WE WILL NEVER CAPITULATE ...,582828,1387,0,hate
13589434_3,0.0012980859028175473,0.10621769726276398,0.03462463617324829,False,I believe it started to become cooler not long after they arrived but the Nordic settlement was in fact expanding ( to the north ) until they encountered the Inuits .,586605,1393,0,noHate
14111748_1,0.01052312646061182,0.11553548276424408,0.34942391514778137,False,"CGG, you and I have many of the same tastes .",600370,1381,0,noHate
30607379_1,0.038949690759181976,0.11372436583042145,0.15701420605182648,False,"Green Eyes are beautiful My grandfather has Green eyes , ( grandmother had brown ) My parents got Brown eyes So I also have brown .",596208,1348,0,noHate
30475683_3,0.021313803270459175,0.2296631783246994,0.08196992427110672,False,LOL Tim,576363,1359,2,noHate
13293414_1,0.1083003431558609,0.17052875459194183,0.18336260318756104,False,"Nevermind, found the new page Knew it had to be a groid .... any report of rape ?",572180,1345,1,hate
30620782_1,0.5041707158088684,0.08095803111791611,0.4762941300868988,True,"Brown eyes are the only color of eyes that Blacks and Asians have , outside of any outside breeding .",580793,1348,0,noHate
31508132_2,0.03906702995300293,0.2246168553829193,0.10370004177093506,False,I think even some teachers are getting fed up with the immagrants .,599957,1363,0,noHate
12875264_1,0.0011535848025232553,0.2296631783246994,0.134909987449646,False,Note!,575695,1397,0,noHate
14434772_3,0.006220240145921707,0.17424120008945465,0.0724538043141365,False,See the threads : Over 1800 gathered to honour Daniel !,589918,1375,0,noHate
14673760_2,0.0032980304677039385,0.18021951615810394,0.23849214613437653,False,"Their identity is the Liberal Tribe , and they seek out and morally support other members of their tribe .",573146,1371,0,hate
14113130_3,0.0029148615431040525,0.21120157837867737,0.11855548620223999,False,We can ge ttogather sometime if ya want or just talk for a while .,600252,1381,0,noHate
13842795_2,0.032844074070453644,0.17163346707820892,0.08604656159877777,False,"One day though , our day will come .",591010,1391,1,noHate
30443556_2,0.001051379949785769,0.25899210572242737,0.9879999756813049,True,Mrs. B 's anti gay messages are so important .,572451,1347,0,noHate
31741994_1,0.0025965997483581305,0.05965166538953781,0.31009337306022644,False,I only wore it once to school and they told me either never wear again or be expeled I chose to never * ahem * show them again .,599498,1363,0,noHate
30894644_1,0.013602781109511852,0.10890665650367737,0.4192345440387726,False,"I'd focus on the aspect of forced integration and that the Whites acted in response to that , first .",572062,1346,0,noHate
14265749_1,0.014140709303319454,0.2250095158815384,0.07936505973339081,False,I guess everyone is doing Glacier this weekend .,577970,1380,0,noHate
31761769_1,0.003835942130535841,0.19013908505439758,0.9879999756813049,True,"The most absurd thing I have ever heard a nig say is , and I quote ...",599528,1363,0,relation
14666455_2,0.002322465181350708,0.17771492898464203,0.30908915400505066,False,They 'd be ostracized for including a scene like this in a Disney movie today .,576266,1371,0,noHate
14035994_2,0.09970178455114365,0.20405042171478271,0.06078259274363518,False,Welcome to reality !,575648,1387,0,noHate
14035506_2,0.020775407552719116,0.0459790900349617,0.09130595624446869,False,The Brazilian president said that Blond hair Blue eyes Anglo-Saxons were the problem in the world .,576882,1387,0,noHate
13868014_6,0.09501020610332489,0.2296631783246994,0.05599556490778923,False,III .,572043,1391,0,idk/skip
12860462_3,0.18575216829776764,0.28305432200431824,0.0940222293138504,False,It 's not a good video .,572067,1346,0,noHate
30535761_1,0.01806047558784485,0.059665147215127945,0.4381263554096222,False,You have to defend yourself with riots happening across the country and invaders flooding across our borders .,580712,1359,0,hate
13586829_1,0.0006708330474793911,0.14250288903713226,0.19150172173976898,False,How on earth can they be Swedes when they are the result of race treason ?,581116,1393,0,hate
13850074_3,0.004240828100591898,0.25181299448013306,0.05948617309331894,False,I have much unused bandwidth .,586898,1391,0,noHate
14655751_1,0.0037776308599859476,0.05828221142292023,0.9879999756813049,True,I ca n't wait to move to an area where I can be surrounded by racist white folks with guns .,573314,1371,0,noHate
30801995_2,1.9122242520097643e-05,0.05876542627811432,0.9879999756813049,True,For analogy : you put feces in your soup you put water in your cars gasoline tank you feed your livestock poison You water your plants with salty water Giving your kids FAS You do n't need to punish these people .,577029,1347,0,noHate
14279550_14,0.00019999999494757503,0.2296631783246994,0.16146206855773926,False,MrBadgerSir,573505,1380,0,noHate
30436566_1,0.11303646862506866,0.18489661812782288,0.38384759426116943,False,This is disgusting and Justin wants this to live here .,585553,1388,0,relation
30613071_1,0.0037388536147773266,0.19151292741298676,0.05202554911375046,False,For practice use a .22 LR to learn .,576850,1359,0,noHate
30741907_1,0.003986448049545288,0.2637965679168701,0.4369581937789917,False,Tell your friend he wins ; I 've now decided to make a video documentary about the Jewish Ritual Murder of Andrei Youshchinsky .,580574,1354,0,noHate
13450842_1,0.010444135405123234,0.08748108893632889,0.21350957453250885,False,You sound like an intelligent person but how can you say that we need to remove race from our message when that is our message .,579071,1347,0,noHate
30385429_3,0.054490379989147186,0.050774287432432175,0.1878834068775177,False,Learning how to preserve food and build traps .,572855,1359,0,noHate
14421972_1,0.002487841760739684,0.14928589761257172,0.034372396767139435,False,"If you are looking to become involved , I would suggest you try calling the National Alliance in Houston at ( 713 ) 684-6614 .",575777,1375,0,noHate
30591081_1,0.015655945986509323,0.22861383855342865,0.05331358313560486,False,This thread is actually going against culture and customs but I think that it best fits into this category .,572266,1348,0,noHate
14090367_3,0.23459547758102417,0.1644265055656433,0.2881651520729065,False,Hell of a show as well !,572043,1381,0,noHate
14080098_2,0.0013360209995880723,0.18908509612083435,0.06235874816775322,False,"I think i heard your name on the stromfront radio , im honored .",578730,1381,0,noHate
13864353_2,0.009473253041505814,0.28166553378105164,0.07934179157018661,False,I heard their was 5000 people at it .,592605,1391,0,noHate
14264021_1,0.001871177344582975,0.062465306371450424,0.14085865020751953,False,"It is nearing the end of 2013 , so soon I will be starting a thread for the new year .",572095,1380,0,noHate
14105466_2,0.019121505320072174,0.10386991500854492,0.05775044858455658,False,I 've been in this scene for 14 years and it 's the same story every town/state I 've ever been to .,586735,1381,1,noHate
12872059_1,0.022495785728096962,0.15522509813308716,0.1009477972984314,False,"I guess it 's official then , nothing on this planet is k-proof ...",572312,1396,0,noHate
13471931_4,0.020590949803590775,0.13640405237674713,0.2792593836784363,False,Like the Gods telling us that this does n't work !,575087,1346,0,noHate
30657972_6,0.01651945896446705,0.23319286108016968,0.06415855139493942,False,"Pick a few , you 'll see what I mean .",575087,1348,0,noHate
13500305_6,0.015957893803715706,0.2296631783246994,0.039283912628889084,False,2508,573911,1395,0,noHate
14107384_2,0.12085024267435074,0.1864141821861267,0.6446849703788757,True,Are you my White Princess ?,593286,1381,0,noHate
31711240_4,0.027316579595208168,0.03157762065529823,0.3637792766094208,False,That s how I and my friends were for awhile we have the same beliefs but knew nothing of the WN movement or WN until one day I was searching the web and came across a white nationalist site and there was a link to stormfront on it and from there I told my friends about it and now we will try and spread the word !,744926,1363,0,noHate
13591809_2,0.006905688904225826,0.06245075911283493,0.038246579468250275,False,For most of the service jobs you definatly have to speak Danish well .,586267,1393,0,noHate
14291824_1,0.014610732905566692,0.04607590660452843,0.09570757299661636,False,"I must admit when I first read it and saw the poster was in Sydney , I was suprised the poster did not pick up the PLE thread in the SFDU section , let alone the threads stickied in this forum .",572249,1380,0,noHate
30395748_1,0.030738845467567444,0.2296631783246994,0.06327681988477707,False,YouTube- Broadcast Yourself .,574948,1348,0,idk/skip
13862249_1,0.0012486944906413555,0.11750911921262741,0.03140712529420853,False,"``MeineEhre heisst Treue Treue und Ehre bis Zum Tod Niemals aufgeben , niemals Reue Das haben wir uns einst geschworn '' Class song .",592859,1391,0,idk/skip
14063805_1,1.7097281670430675e-05,0.10688332468271255,0.9879999756813049,True,Racist incidents in Ireland up by 85 percent says Immigrant Council | Irish News | IrishCentral Racist incidents in Ireland up by 85 percent says Immigrant Council Read more : Racist incidents in Ireland up by 85 percent says Immigrant Council | Irish News | IrishCentral Follow us : @IrishCentral on Twitter | IrishCentral on Facebook,577015,1383,0,noHate
30664484_1,0.008300581946969032,0.2073586881160736,0.05723649635910988,False,I agree that this would be amazing !,582639,1362,0,noHate
14023644_2,0.0024961696472018957,0.22429479658603668,0.20085440576076508,False,It really would n't surprise me if 3 years marked a big change in attitudes as well as demographics,572921,1387,0,noHate
13590897_1,0.0025967294350266457,0.06330771744251251,0.07422365993261337,False,"From what I 've read , Bokmal is used in newspapers , official documents , and spoken in the big cities while Riksmal is rural and spoken in the small towns and in the country. ( IF I remember correctly ) .",573810,1393,0,noHate
13853553_2,0.039203986525535583,0.1775916963815689,0.9879999756813049,True,Ireland does n't need arab scum like these .,592575,1391,0,hate
13589823_3,0.004233394283801317,0.2296631783246994,0.1332731395959854,False,Aragorn,579436,1393,0,noHate
13386577_2,0.06790337711572647,0.24319307506084442,0.08063431829214096,False,"You mean us white taxpayers gotta pay for this , too ?",577824,1345,0,noHate
32795306_2,0.0006859073182567954,0.10837199538946152,0.08863502740859985,False,"If you have a link , send it and perhaps we can figure it out based on context .",597419,1397,0,noHate
13455484_3,0.012929056771099567,0.0439659059047699,0.0844067856669426,False,Even the best teachers have to play by THEIR rules so it does n't do much good for them to be there .,579308,1347,0,noHate
14073987_1,0.0010986117413267493,0.05298975110054016,0.0959327444434166,False,One day when true people come to power in italy they will have to go back where they came from ! Italy to Italians !!,574907,1383,0,hate
13164285_3,0.0008657141006551683,0.23220011591911316,0.0468825101852417,False,"YouTube - Orangutan Towan Paints at Woodland Park Zoo , HD",575645,1345,0,noHate
13587460_2,0.007452121004462242,0.237966850399971,0.3573746383190155,False,The downfall has begun ...,586725,1393,0,noHate
31766264_4,0.04815796762704849,0.0702955424785614,0.2266199141740799,False,Just makes for an easier form for me !,599546,1363,2,noHate
31769391_1,0.006507524289190769,0.09094613790512085,0.1794232428073883,False,"Thank you for all your support , i have a great list that i am going to look into picking up .",606624,1363,0,noHate
13591897_1,0.0002911434567067772,0.08590404689311981,0.2022390067577362,False,Hagen is also member of a fraternity called `` Israels friends '' and was on television celebrating the national day of Pakistan some time ago .,589851,1393,0,noHate
30453341_2,0.00016721306019462645,0.07011407613754272,0.1612284630537033,False,"There are extremely few genetic markers that are restricted to only 1 specific area , let alone 1 specific nation .",576598,1348,0,noHate
13640101_5,0.05546851456165314,0.2296631783246994,0.13880537450313568,False,14/88,591127,1391,0,noHate
30559248_1,0.01054425910115242,0.26254892349243164,0.43181878328323364,False,No need to allow FACTS to get in the way of a good White guilt message ! ... and the jew laughs loudly !,572134,1354,0,hate
13607337_2,0.6045999526977539,0.11672089248895645,0.6098474264144897,True,The only Blacks i saw were Somalies .. and they 're a cross mix of Black and Arabs .,581214,1393,0,noHate
14657352_4,0.001980020198971033,0.16758322715759277,0.9879999756813049,True,"We did not evolve from Homo Sapiens ; quite the contrary , we retained our intelligence in spite of them .",578519,1371,0,noHate
30385278_2,0.02618437074124813,0.14642874896526337,0.05407525971531868,False,I wonder if she has stock in any of the popular manufacturers .,572485,1359,0,noHate
14090982_1,0.006185200531035662,0.14821399748325348,0.11802893131971359,False,Here's one of me I think it 's several months old though I am not certain .,598408,1381,0,noHate
13379549_1,0.00013447232777252793,0.06982611119747162,0.9879999756813049,True,"DR Congo troops accused of rapes Government troops in the Democratic Republic of Congo carry out most of the rapes of civilians caught up in the war with rebel groups , a rights group says .",575537,1345,0,noHate
14678705_4,0.0005410528392530978,0.22167089581489563,0.2518371343612671,False,Was n't Beethoven a Native American ?,572648,1371,0,noHate
14297717_5,0.002307930961251259,0.09360717982053757,0.05165485292673111,False,"Oragus-I live in San Bernardino , send me a pm ? evllzrd1-out by ontario mills eh ?",601519,1380,0,noHate
30753460_1,0.0003945007920265198,0.1696462333202362,0.12285968661308289,False,"If making a personal profit from government is even in a politician 's or activist mind they are good for nothing , but kindling .",572427,1347,0,noHate
12845583_2,0.032478559762239456,0.07220707088708878,0.1276380717754364,False,How much for a single white male to purchase a small plot ?,575433,1396,0,noHate
30623715_4,0.0075260731391608715,0.0849982276558876,0.08358807861804962,False,And they learn to socialize with all ages of people when we are out and about going to museums or whatnot .,576784,1362,0,noHate
14026470_4,0.0014322971692308784,0.2296631783246994,0.054412972182035446,False,Andy Cameron - Ally 's Tartan Army ( TOTP ) 1978 - YouTube,576775,1387,0,noHate
14100964_1,0.014670890755951405,0.02580483816564083,0.2459249049425125,False,"hi read your post and my name is james from australia , and would like to well write to such a pleasent person as yourself have a nice day !",598849,1381,0,noHate
14265938_3,0.012698831968009472,0.053209088742733,0.217836394906044,False,I stayed there for a few months a year and a half ago for small job my work bid .,580249,1380,0,noHate
13864811_2,0.015957893803715706,0.2296631783246994,0.039283912628889084,False,2508,587048,1391,0,noHate
30571520_6,0.004005479626357555,0.148222878575325,0.287423700094223,False,At HD ranges youre looking at a cluster of shot a few inches wide at best .,574214,1359,0,noHate
30533170_1,0.006150744389742613,0.2562864124774933,0.14293846487998962,False,A fine shirt it is .,578213,1348,0,noHate
13491259_1,0.011285604909062386,0.309352308511734,0.06729794293642044,False,"I am Med , very pale in sun , look a bit tan in low lighting lol. black hair and tall. would i have a problem too ? just wondering .",585892,1395,0,noHate
30461494_1,6.358870450640097e-06,0.04505155235528946,0.05551553890109062,False,"Knife, first aid kit , emergency blanket , pancho , lighter , flares , permanent marker , car cell phone charger , pocket mirror , compass .....",576724,1359,0,noHate
31723652_1,3.745527283172123e-05,0.06477034091949463,0.10690747201442719,False,"Unfortunately rich kids always get their way , I say you just ignore the kid during the summer get back at him that always works .",574329,1363,0,noHate
13494766_4,0.0357169434428215,0.20439350605010986,0.06055941432714462,False,Whiter than Armenians for sure .,585513,1395,0,noHate
30525150_2,0.02214135229587555,0.15963830053806305,0.11441861838102341,False,Send us an email Unit14Global@gmail.com,588751,1388,0,noHate
14038566_5,0.030198607593774796,0.1812284290790558,0.027887795120477676,False,Is so readily happy to `` welcome '' .,596097,1387,0,noHate
14020617_3,0.0014424888649955392,0.08564181625843048,0.30547595024108887,False,Also if they get fed up with multiculturalism they at least have a country they can go back to which is set up just for their race .,574578,1388,0,noHate
13164557_1,0.09420260041952133,0.15456713736057281,0.10466917604207993,False,I think I 'll get me a couple of these things .,580150,1345,0,noHate
30614050_1,0.045370783656835556,0.2240450233221054,0.14153212308883667,False,I live in AR .,572282,1362,0,noHate
13864558_4,0.007960367947816849,0.14277566969394684,0.47980359196662903,False,Soccer is the black mans game as they are so many of them playing soccer in poportion to whites .,574905,1391,0,noHate
14677826_4,0.013783206231892109,0.3244694769382477,0.9879999756813049,True,Dumb ass that was just more Jew propaganda that shows their ( and ) your idiocy now go away with your bulls@ $ t,572816,1371,0,hate
14038029_3,0.43559911847114563,0.2296631783246994,0.24090267717838287,False,http://www.natfront.com/join.html,577318,1387,0,noHate
13588794_2,0.06613778322935104,0.2534351646900177,0.421002596616745,False,We will never forget their heroism .,586437,1393,1,noHate
14265982_1,0.01845317706465721,0.02693215385079384,0.28104454278945923,False,If you would like to join the group it explains on our board all about P.L.E and what our goals are .,583882,1380,0,noHate
14112132_1,0.0021298006176948547,0.16784323751926422,0.1276622712612152,False,im from nepa not looking for a relationship just someone to talk to my brother goes to ps in state college so im down there quite often xxboobearxx@aol.com,573512,1381,0,noHate
13196001_1,0.007096586283296347,0.09206705540418625,0.31267163157463074,False,I was hoping that at least one of those animals would get their heads lobbed off by the propeller blades like in Dawn of The Dead .,573486,1345,2,noHate
14027939_2,0.0008093227515928447,0.2832414507865906,0.18529044091701508,False,"So you advocate independence , just to join another sovereign Nation ( As Wales would be in this hypothetical scenario ) ?",575175,1387,2,noHate
31744139_1,0.02444550395011902,0.09595688432455063,0.9879999756813049,True,Crap like that is all so common these days .,573685,1363,0,noHate
14669071_2,0.11649060249328613,0.21214556694030762,0.17628327012062073,False,They were behind his crucifixion and amongst themselves admit to it .,575678,1371,0,noHate
13866551_2,0.33288225531578064,0.2540847957134247,0.10158990323543549,False,"That 's the first I heard of her and her story , truely saddening .",592990,1391,0,noHate
30570212_1,0.21671833097934723,0.18496060371398926,0.1953650563955307,False,"...watch this video to the end , lol .",581189,1354,0,noHate
30491816_1,0.06310482323169708,0.2399902641773224,0.23882941901683807,False,My Father taught me to shoot when I was 12 years old .,573125,1362,0,noHate
13843158_2,0.005997330415993929,0.1455824226140976,0.4626519978046417,False,No white person should ever be compared to a black and other useless races .,590810,1391,0,hate
30500254_12,0.55808025598526,0.3087838590145111,0.9879999756813049,True,I went outside and the niglet 's mom told me my daughter had hit her first .,575946,1362,0,hate
14296497_1,0.08778118342161179,0.20083245635032654,0.10712283104658127,False,Please notice my lengthy thread showing just a small portion of the jobs available in this area .,572210,1380,0,noHate
14293665_1,0.008352081291377544,0.13166211545467377,0.043793853372335434,False,Well what I got to hear of it was pretty cool .,573646,1380,0,noHate
13196062_2,0.003310189349576831,0.06016670912504196,0.9879999756813049,True,"In school they teach that if it makes black people look bad , then it did n't happen .",577933,1345,0,noHate
31775640_1,0.0020807457622140646,0.02988569810986519,0.9879999756813049,True,"Welcome SourceX , I hope you will read more and maybe become a white nationalist , I refrain from calling myself a racist because I do n't hate other races but a white nationalist because I want to preserve my race and culture and to live in a white country .",585783,1363,0,noHate
14409759_3,0.007227479014545679,0.08730538934469223,0.07976201921701431,False,Those of you that go on Craig 's List may have seen them around recently .,575247,1375,0,noHate
30560741_1,0.14095836877822876,0.18981556594371796,0.2087792456150055,False,"Yes, there some real GOOD places to live .",574041,1359,0,noHate
30570257_1,0.005634529981762171,0.14266806840896606,0.9879999756813049,True,Look what happens when Whites leave black Countries alone to do what they do naturally The blacks in White Countries today should be on their knees thanking Whites for trying to civilize them,574483,1354,0,hate
12902289_4,0.19160126149654388,0.2296631783246994,0.03626944497227669,False,http://movies.nytimes.com/2009/02/06/movies/06shor.htmlYouTube-NewBoyhttp://www.getthebigpicture.net/blog...m-new-boy.html,578166,1345,0,noHate
14669851_1,0.03811318427324295,0.15522843599319458,0.4827021062374115,False,"As I said when the races are mixed its more difficult but they can between a white , black or Asian and that proves that races exist .",572344,1371,0,noHate
14302559_2,5.7077537348959595e-05,0.05879151448607445,0.052441857755184174,False,"Ie : warm water fish , cold water fish , birds , big game ?",576935,1380,0,noHate
14100224_3,0.03486471623182297,0.39381539821624756,0.31748130917549133,False,Maybe spread some HATE and intolerance ?,585681,1381,0,hate
13590270_1,0.01577049307525158,0.0815744698047638,0.33798888325691223,False,"I wonder if he has red eyes then he must be from Transylvania , we must have a red eyed leader , maybe you ...",586742,1393,0,noHate
30663330_1,0.00376124307513237,0.14497029781341553,0.13873186707496643,False,I want to thank every one who posted to the Halloween thread this year .,578188,1348,0,noHate
30607589_1,0.25875359773635864,0.18605200946331024,0.1666439324617386,False,my mothers father is full blonde Irish. my mothers mother is English Irish Scottish . my fathers father is a German with some Scottish and my fathers mother is danish and Norwegian. making me 6ft4 blonde hair blue eyes with a big barrel chest just like my german grandfather .,739657,1348,0,noHate
14059957_1,0.0008867565775290132,0.06983093917369843,0.9879999756813049,True,"Notice how not one of these Hungarians gave one good source validating their preposterous claims , they just came here to complain and start name calling , just as stupid liberals do .",576427,1383,0,hate
31755302_1,0.0018318099901080132,0.2474530190229416,0.035493988543748856,False,I can honestly say I feel dumber after reading posts on that board .,593191,1363,0,noHate
12883092_2,0.004562158137559891,0.2323562353849411,0.3208960294723511,False,"http://youtube.com/watch ? v = gdYJjU-Nx6E The maker of this video may be Jewish , not sure , he has a big kosher-lookin nose .",577821,1345,0,hate
14014866_3,0.025866536423563957,0.06804154068231583,0.21020768582820892,False,"If there is a non white in town , everyone knows about it .",578847,1388,0,noHate
14675741_2,0.009688719175755978,0.19706806540489197,0.10207484662532806,False,You have given no evidence of anything you have said .,578460,1371,0,noHate
30389900_2,0.04580458626151085,0.21781255304813385,0.07123656570911407,False,It 's * * * * in ' deadly !,596711,1388,0,noHate
30790752_1,0.03600354120135307,0.18223334848880768,0.15131168067455292,False,I'm a high school senior .,574050,1362,0,noHate
14406515_6,0.003575338749215007,0.2375452071428299,0.0849822387099266,False,"Kountze is ~ 70 % White , 23 % Black , & 5 % Hispanic , so I looked in the area. in a good way. source : City Data",572317,1375,0,noHate
31704873_1,0.15641900897026062,0.10428737848997116,0.9879999756813049,True,Teach him to be proud of his white heritage and let him know that acting like a wigger is demoralising him ...,599325,1363,0,noHate
31786660_3,0.033406104892492294,0.2296631783246994,0.1699524074792862,False,Haha !,600821,1363,0,noHate
31906813_2,0.0035527623258531094,0.19222015142440796,0.02121332660317421,False,If you find Doug and Bob McKenzie tell them their memberships are past due https : //m.youtube.com/watch ? v = OJE3EgTGg9k,572502,1388,0,noHate
31737664_3,0.0304668340831995,0.20785680413246155,0.11546292901039124,False,Those I allude to ....,577024,1345,0,noHate
30505306_6,1.8204473235527985e-05,0.14566703140735626,0.04677651822566986,False,"Lactose tolerance ( again from Mathieson 2015 ) did not exist among either the Steppe pastoralists or the Neolithic farmers , but developed later amongst mixed groups ( their study found the first evidence for lactose tolerance among the Bell Beaker culture ) .",579964,1354,0,noHate
30645469_2,0.002268650336191058,0.2053183913230896,0.12647414207458496,False,I believe their presence in your country led to the legislative inception of these permits .,572445,1359,1,noHate
30759997_2,0.0029745884239673615,0.29276683926582336,0.10805265605449677,False,Many schools are closed in the area but ours hasnt had any problems so far .,580579,1362,0,noHate
14676454_1,0.0016825973289087415,0.024369509890675545,0.28194859623908997,False,Makes you wonder how we invented anything at all and built nations that were the envy of the brown world when our countries were mostly white .,572460,1371,0,noHate
13484057_2,0.004513765685260296,0.08582904189825058,0.37177833914756775,False,Judge says `` he 's overly found of children '' and lets him off with slap on wrist .,573474,1345,0,noHate
13586421_11,0.01416272297501564,0.11255870014429092,0.11618977785110474,False,They show music videos on day time and movies and other shows in the nights .,581207,1393,0,noHate
31741831_1,0.09403083473443985,0.10148345679044724,0.0552033968269825,False,"If you need some help and I could provide it , send me a PM .",586659,1363,0,noHate
30481248_2,0.0014609157806262374,0.09387727826833725,0.9879999756813049,True,The were confused because I started talking about NASCAR and how they were racist by not allowing Asian drivers .,572502,1388,0,noHate
14277418_1,0.004227946512401104,0.1607639193534851,0.06393062323331833,False,The PLE that I join will be centered on MUSIC .,572462,1380,0,noHate
30566539_1,0.020908011123538017,0.06274491548538208,0.055260561406612396,False,"That sounds promising , and hopefully in time there will be a couple of more days added and the extra hour too .",579397,1362,0,noHate
30632822_2,0.0027564673218876123,0.10661640018224716,0.0360105037689209,False,YouTube - & #x202a ; Civilisation EP1#1 & #x202c ; & rlm ; The above is a link to the first section of the first episode .,572388,1362,0,noHate
14031677_1,0.0010551301529631019,0.0817718654870987,0.2288944572210312,False,"If the E actually stood for real English , rather than the homogenous multiculti * * * * that they have in their ranks I 'd be ready to support them .",572058,1387,0,noHate
